handle,time,tweets
Fender,7/5/2018 21:48,RT @FretlessMonster: Back to the grindstone 😂 Recording session. Black on blue or blue on black? 😜👍🏻 Sunshine thru window. White out! Love…
Fender,7/5/2018 20:13,@BrianValdivia You're welcome 🙌
Fender,7/5/2018 18:21,@MarytzaCrystal Sweet! Happy playing 🤘
Fender,7/5/2018 18:19,RT @thebenjamin_: @FenderGBI @Fender had to do it. Wow!!! https://t.co/vvupSxZxmO
Fender,7/5/2018 17:37,@BrianValdivia She's beautiful 😍
Fender,7/5/2018 17:36,@emisk1203 Awesome! 😍
Fender,7/5/2018 17:21,@MattesonTracy We love you too Tracy! ❤️
Fender,7/5/2018 17:20,@kindofjoking Nice!! 🤘
Fender,7/5/2018 17:19,@isnicthere The guitar is always there for you 🎸
Fender,7/5/2018 17:18,@destinypetrel 🙌🙌🙌
Fender,7/5/2018 17:08,@GeorgiaGermein Sweet pairing! 🤘
Fender,7/5/2018 17:04,@Allen93866933 🙌🙌🙌
Fender,7/5/2018 16:27,@Vinny28409 Sounds great! 🤘
Fender,7/5/2018 16:26,"RT @thetylerbryant: Happy 4th of July! 🇺🇸 
#fender4thchallenge https://t.co/fbKoaVMltu"
Fender,7/5/2018 16:12,RT @muerdekeroyo: #guitar @Fender Broadcaster 1949   ***The Beginning*** https://t.co/syg1CorOpW
Fender,7/5/2018 0:30,#WednesdayWisdom: Change up your practice style! The Fender Tune Player Pack Metronome features 65 customizable dru… https://t.co/c1fUrEAX9H
Fender,7/4/2018 21:00,Enjoy a little #WednesdayWisdom and discover the numerous ways playing guitar benefits your mind and body.… https://t.co/kRJBW1mScy
Fender,7/4/2018 19:00,"#ICYMI: @WhiteyMorgan describes why the Telecaster inspires him to do what he does.

Learn more about this Polar Wh… https://t.co/50v3vPe4ve"
Fender,7/4/2018 19:00,Happy #4thofJuly! Stars and strings forever! 🇺🇸🇺🇸🇺🇸 https://t.co/KRsn9tsb45
Fender,7/4/2018 15:00,Happy #4thOfJuly! Check out these awesome takes on the #starspangledbanner and use them to inspire your own. Head o… https://t.co/m38FmjMjZn
Fender,7/4/2018 0:00,"This #TeleTuesday, unravel the mystery of @JimmyPage's   infamous painted #Telecaster

https://t.co/AHvw42BUgW https://t.co/8Jc3q0qSbE"
Fender,7/3/2018 23:46,"RT @premierguitar: Read up on @Fender's new #PlayerSeries yet? If not, here's the #NewGear scoop: https://t.co/juCfUGKWCB https://t.co/icUk…"
Fender,7/3/2018 22:15,@darkorion98 Hope so! 🤘
Fender,7/3/2018 22:09,@totally_tod Sounding great as always T!
Fender,7/3/2018 21:27,@rhrabelo Yes it's also available in Sunburst!
Fender,7/3/2018 21:04,"@MyLyfeInspired Step 1 is already complete 😂 Fender Play offers a free 30-day trial, check it out here! https://t.co/aAzwsLTRFI"
Fender,7/3/2018 21:00,This #4thOfJuly we want to see you play the #starspangledbanner for the annual #Fender4thChallenge. Celebrate this… https://t.co/NR3BK7plKd
Fender,7/3/2018 20:41,@20ST_SadBoy 🙌🙌🙌
Fender,7/3/2018 20:30,RT @petezoom: #Teletuesday 📺 #fender #americanvintage #Telecaster #butterscotchblonde @Fender https://t.co/rauB0no1fx
Fender,7/3/2018 19:20,"Out of this world. Check out this gorgeous limited edition Parallel Universe Troublemaker Telecaster 😱☄️
📸: Josh Gi… https://t.co/fEb8KI7qyA"
Fender,7/3/2018 19:13,@russpitts 😍😍😍
Fender,7/3/2018 19:12,RT @muerdekeroyo: #guitar @Fender 1951  Oscar Moore Nocaster https://t.co/mq4Q0UZgNZ
Fender,7/3/2018 19:03,@Jerryturner262 Woo!! Happy playing 🤘
Fender,7/3/2018 19:00,"Learn about the first #Fender ""reissue."" The #Telecaster Bass, explained. 

https://t.co/EDFxRv1et7

#History… https://t.co/JRoqybquqp"
Fender,7/3/2018 18:18,@VeronicaRebelle Every Saturday is #Straturday 😎
Fender,7/3/2018 17:32,@APTBS @DEATHbyAUDIOFX @DionLunadon Glad you're diggin it 🤘
Fender,7/3/2018 17:12,@mick_white1987 You're welcome! 🤘
Fender,7/3/2018 17:05,@CharlezMusic Woo!! Happy playing 🎸
Fender,7/3/2018 17:03,Happy #TeleTuesday! https://t.co/TxamZii1WE
Fender,7/3/2018 16:28,"@Grace_A_Newt You're a poet, and didn't even know it 🎸"
Fender,7/3/2018 16:19,@sue_buhagiar Awesome! Enjoy your playing journey 🤘
Fender,7/3/2018 16:09,@gbaraninsan Love it! 🎸
Fender,7/3/2018 16:04,@KittyMyers100 So pretty 😍
Fender,7/3/2018 16:00,@hardyEVsek So do we 😍
Fender,7/2/2018 23:00,Having (guitar) neck pains? Find out how you can bring neck relief to your #guitar or #bass?… https://t.co/IjQ00iK0M4
Fender,7/2/2018 17:56,@GDabda Beautiful 😍
Fender,7/2/2018 17:50,@GregRickaby Don't mention it 😄🎸
Fender,7/2/2018 17:27,@FretlessMonster 😂🙌
Fender,7/2/2018 17:24,@StefanPalicki Oh you're just saying that 😊 https://t.co/cJm7BPYAsw
Fender,7/2/2018 17:23,@FendrGuitPlayr Woah 😮
Fender,7/2/2018 17:18,RT @LeducRitchy: A new rebuilt 1974 @Fender  Candy Apple Red Mustang bass with @nordstrandpups pickup. https://t.co/ZlIu8Yb3zG
Fender,7/2/2018 16:58,@ChestPassDemps She's precious 😍
Fender,7/2/2018 16:54,@CanavatiOficial Solid set up 🤘
Fender,7/2/2018 16:39,@GregRickaby Awesome! Keep rockin' 🤘
Fender,7/2/2018 16:34,@DREAMERSjoinus Enjoy! 🤘
Fender,7/2/2018 16:27,@onehotrocker Can't go wrong with Buttercream 🙌
Fender,7/2/2018 15:00,"We wanted to give a shout-out some awesome Telecaster players! @DanielCaesar, Christian Mazzalai (@wearephoenix), B… https://t.co/J5xlOzaQtN"
Fender,7/2/2018 0:30,"What are #Fender's 'Spaghetti' and 'Transition' logos?
Find out: https://t.co/zUMEHzEVa8 #dyk https://t.co/vk2RWqBm8B"
Fender,7/1/2018 19:00,What is a legendary recording studio you'd love to visit one day? #ParamountTravel https://t.co/AfhlSc1SCX
Fender,7/1/2018 16:51,"RT @premierguitar: Read up on @Fender's new #PlayerSeries yet? If not, here's the #NewGear scoop: https://t.co/juCfUGKWCB https://t.co/YSn0…"
Fender,7/1/2018 15:00,"Your eyes do not deceive you! Joshua Vides did the impossible and made these 3D #guitars look 2D! 😱

#art… https://t.co/sNp4hQcDOo"
Fender,7/1/2018 2:28,@Saltwater_Bread @a_fenetre Dave is right and right 😎🤘
Fender,7/1/2018 0:30,Watch @jeffgitty demo the new Fender Player Series Telecaster. You may have heard him with @thestepkids as well as… https://t.co/SsrNQpKWrA
Fender,6/30/2018 23:43,RT @JandakHonza: @Fender https://t.co/sVsufl5Pbc
Fender,6/30/2018 19:00,"Celebrate the #4thofJuly in style with limited-edition Fender shirts and straps! 

Learn more:… https://t.co/e6a65o5j12"
Fender,6/30/2018 19:00,🚨🎸 GIVEAWAY ALERT! 🚨🎸 Don't miss your last chance to win this one-of-a-kind @TheRealBuddyGuy Fender Stratocaster +… https://t.co/oMfsR8OGeE
Fender,6/30/2018 19:00,"What does #PlaySomethingDifferent mean to you?

Learn more: https://t.co/vb2ipFqOXO https://t.co/iN9PQfAAZi"
Fender,6/30/2018 17:00,"RT @TomoJustFunky: ボクのDuo Sonicも人気があります！
@Fender @Fender_Official My Duo Sonic is very popular among young guys!! https://t.co/En8TLI4SqB"
Fender,6/29/2018 22:50,@firefighter2106 Our Squier line has lots of affordable options for beginner guitarists (https://t.co/i0PcecRkAv) a… https://t.co/3UGkYo5aop
Fender,6/29/2018 20:17,@paulnery 🖖
Fender,6/29/2018 19:52,@muerdekeroyo Beautiful!
Fender,6/29/2018 19:43,@MikePBass @DaddarioandCo @FenderGBI Groovy as always Mike!
Fender,6/29/2018 19:32,RT @FenderGBI: It’s been a long time coming but let us introduce our brand new LEFT HANDED guitars!!!! The first batch of these six MIJ mod…
Fender,6/29/2018 19:32,RT @Lightning100: Make sure you stop by the @Fender booth at tomorrow’s Make Music Experience @NAMMShow!!!! https://t.co/UMyWm3xgy8
Fender,6/29/2018 19:31,RT @MusicRadar: .@Fender wants you to embrace your inner Voodoo Child with its new @JimiHendrix accessories line https://t.co/ujovBj5Gdn #s…
Fender,6/29/2018 19:27,Our #FollowFriday shoutout goes to @Snailmailband @TheRealBuddyGuy @Johnny_Marr @PanicAtTheDisco. Give them a spin… https://t.co/DLqQyqNhhq
Fender,6/29/2018 19:24,RT @LucyAndLaMer: Thank you @Fender Guitars for fulfilling my vision of ALL THE COLORS 😍 https://t.co/81w31umuWd #pride
Fender,6/29/2018 19:00,Do you have an Instagram? Do you have a #FenderAcoustic? Take a photo of it and tag the Fender Acoustics Instagram!… https://t.co/8fI09rwHab
Fender,6/29/2018 18:22,RT @TogetherPangea: Want to win a @Fender guitar and 'Bulls and Roosters' vinyl? Screenshot yourself listening to 'Sleeping Til Sunset' and…
Fender,6/29/2018 18:21,@alberthammondjr @NAMMShow We’re so happy this is coming together!
Fender,6/29/2018 17:42,@freedomfrymusic Congrats on the album! Good luck to anyone entering! 🙌
Fender,6/29/2018 17:41,RT @freedomfrymusic: Want to win a free @Fender acoustic guitar? Enter our #FenderIsClassic cover contest. Retweet this to your musician fr…
Fender,6/29/2018 17:37,@kflay Try Hot Jazz!
Fender,6/29/2018 17:36,RT @freedomfrymusic: We've teamed up with @Fender for a cover contest and the grand prize is a Newporter Player acoustic guitar. More detai…
Fender,6/29/2018 16:35,@bylandmusic 😍😍😍
Fender,6/29/2018 16:30,@originalTPH They look so happy together 😄
Fender,6/29/2018 16:27,@TheRealDement Glad to have you in the Fender family 🤘😎
Fender,6/29/2018 15:00,"Fender Friday treat from Fender Custom Shop.
📸: Paul Waller https://t.co/5meL8vRwWx"
Fender,6/28/2018 23:00,"We sat down with legendary Blues guitarist @JimmieVaughan to talk about his new Signature Stratocaster, playing wit… https://t.co/YIMtK0NY87"
Fender,6/28/2018 21:48,Watch The Tone King (@TTKRocks) test drive and compare the new Fender Player Series to the Fender Standard Series!… https://t.co/ONgMUb6aRs
Fender,6/28/2018 20:38,@louis_fl Woo! Keep rockin' 🤘
Fender,6/28/2018 19:00,"Make up a band name! Use the name of the street you grew up on and your pet's name.

Learn more here:… https://t.co/87NAfU3tgF"
Fender,6/28/2018 18:47,@coxygraham 🙌🎸
Fender,6/28/2018 18:45,@danbrownIO 😍😍😍
Fender,6/28/2018 17:59,RT @tonerrr_: RIP Steve Soto 😔💔 https://t.co/EpUHIPH0Wh
Fender,6/28/2018 17:48,@bylandmusic Congrats! Happy NGD! 🤘
Fender,6/28/2018 17:48,Anyone else? https://t.co/Y8d1Te8elV
Fender,6/28/2018 17:35,@Guitaraddict73 So beautiful 😍
Fender,6/28/2018 17:22,@conradhill Our Consumer Relations will do their best to help! You can contact them at consumerrelations@fender.com… https://t.co/McJEe8xYAu
Fender,6/28/2018 17:00,🚨🎸 GIVEAWAY ALERT! 🚨🎸 Don't miss your chance to win this custom @TheRealBuddyGuy Fender Stratocaster + signed guita… https://t.co/R1VeQM1Ktm
Fender,6/28/2018 16:29,@thebenjamin_ The Buttercream is irresistible 😍
Fender,6/28/2018 15:00,"""When you get a good guitar in your hand, it’s a feeling that you can’t really describe, and could never replace wi… https://t.co/oBv63b8fDT"
Fender,6/27/2018 23:12,@tjpete47 Woo!! 🤘
Fender,6/27/2018 23:00,Ever wondered about the differences between the #Stratocaster and #Telecaster? Find out below!… https://t.co/0jyXzlGSmw
Fender,6/27/2018 19:13,@megamusiconline Woo! 🙌
Fender,6/27/2018 19:00,"Pro-tip: When learning the #ukulele, or any instrument, don't take yourself too seriously. You'll get play the wron… https://t.co/8RCQtsFjSH"
Fender,6/27/2018 17:00,"RT @Mr_NigelPassey: Thanks so much @Fender @FenderGBI for my new In-Ear-Monitors... They are stunning and the sound quality is insane!

•…"
Fender,6/27/2018 16:54,@staticinverona Looks great! 🤘
Fender,6/27/2018 16:44,@eyeofchrist 🙌
Fender,6/27/2018 16:41,@JuliaRizikMusic Glad you like it! 🤘
Fender,6/27/2018 16:40,@guitar_bobby if you have a Hot Rod III these would work too
Fender,6/27/2018 16:38,@RhodesBailey We love it! Keep rockin 🤘
Fender,6/27/2018 16:38,@eyeofchrist Absolutely 🔊🔊🔊
Fender,6/27/2018 16:09,"@twitsterup Pretty close! Take a look for yourself:

https://t.co/Kmbfd55inH"
Fender,6/27/2018 16:03,@soundsmarketapp 😍😍😍
Fender,6/27/2018 16:00,"@fillm Ahh the ""golden moment"" 😎🤘"
Fender,6/27/2018 15:59,@muerdekeroyo Wow 🤘
Fender,6/27/2018 15:00,"Turn up the 🔊 to see and hear some of the great ways you can dial in your Hot Rod IV Pro Junior amplifier.

Full au… https://t.co/CR4p2eUlr8"
Fender,6/26/2018 23:59,@Paul__Challoner Fingers crossed Paul! 🤞Either way you'll be rockin' steady🤘
Fender,6/26/2018 23:58,"@knirirr Not unlined, but there is a fretless Jazz Bass!"
Fender,6/26/2018 23:57,@jeffslate Aww shucks 😊 Thanks Jeff!
Fender,6/26/2018 23:32,RT @muerdekeroyo: #guitar @Fender '69 Thinline Telecaster Surf Green Relic. https://t.co/LNh0diI6Op
Fender,6/26/2018 22:14,@torryvlame You can never go wrong with a Strat 🤘
Fender,6/26/2018 20:46,@KarenDalton2 Take a look at the list of retailers who deal with Custom Shop in your area! https://t.co/D3kKbiRmpv
Fender,6/26/2018 20:36,"@jeffslate Hi Jeff! We appreciate the glowing review, glad to have you in the Fender family 🤘"
Fender,6/26/2018 20:35,RT @GuitarWorld: .@Fender's American Original Teles deliver the timeless tones that have kept these models desirable and relevant more than…
Fender,6/26/2018 19:42,RT @johntrusin: @lindsayell it's not quite @Herbert_0428 but I got my own @BradPaisley @Fender guitar today!! https://t.co/Lda1LIpiIB
Fender,6/26/2018 19:27,RT @muerdekeroyo: #guitar #guitarist @Fender @jeffbeckmusic Jeff Beck Relic Esquire Custom Shop Tribute Series LTD. https://t.co/areGBNySKs
Fender,6/26/2018 19:00,"Stand out with one of the colorful acoustics feature in our California Series line. #PlaySomethingDifferent

Learn… https://t.co/PxaKM6baGg"
Fender,6/26/2018 17:47,RT @AusMusician: @Fender event Sydney https://t.co/DRxeGRDdOT
Fender,6/26/2018 16:44,@adjascont Beautiful 😍
Fender,6/26/2018 16:22,@JoeHassell06 Congrats! Happy playing 🤘
Fender,6/26/2018 16:19,@bonzontee Great way to celebrate #TeleTuesday 😎
Fender,6/26/2018 16:17,@KarenDalton2 We hope you find it! 🤘
Fender,6/26/2018 16:12,@TheNeonRebel Happy playing! 🤘🎸
Fender,6/26/2018 15:00,"Playing his own style of darker, harder-edged #country since he was 10 years old, @WhiteyMorgan describes why the T… https://t.co/074NXLF2W9"
Fender,6/25/2018 21:23,RT @freedomfrymusic: Thank you for this beautiful Jazzmaster @Fender. I’m never going to set it down. #hooked https://t.co/02Qx6l3SN0
Fender,6/25/2018 20:26,RT @TheRealBuddyGuy: IT'S THE LAST WEEK TO ENTER! Sign up for Buddy's email list and enter to win this beautiful one-of-a-kind custom Buddy…
Fender,6/25/2018 20:15,@OfficialYJM Thanks Yngwie! 🔥🤘
Fender,6/25/2018 20:00,RT @muerdekeroyo: #guitar @Fender Custom Shop Headstock https://t.co/xJ579wfA0d
Fender,6/25/2018 19:00,"All natural.

Learn more here: https://t.co/VQqUuHEHv8

In this photo: #FenderParamountSeries PM-2 Standard Parlor,… https://t.co/mna9HfZ0yT"
Fender,6/25/2018 17:11,"#ICYMI: Often imitated, never duplicated. Inside the Fender Player Series.

https://t.co/aZDseCgYpD 

#Guitars… https://t.co/Wz9GrrbCP3"
Fender,6/25/2018 16:46,"@iamaugustine No, the Player Series is replacing the Standard Series. Squier is still alive and well 🤘"
Fender,6/25/2018 16:10,@Eric_W1130 You can never have too many Strats 🤷‍♂️
Fender,6/25/2018 16:07,@SirSquirrelz Glad to hear it! 🤘
Fender,6/25/2018 16:01,RT @SleepOnItBand: Thank you @Fender for hooking us up with these Redondo Classics while we’ve been writing / recording out here in LA! 🤘🏻🎸…
Fender,6/25/2018 15:00,The Fender I still need to get is a _____ https://t.co/2Vr7VC5sLf
Fender,6/24/2018 23:18,"RT @kidwawazat: @Fender received yesterday kingman dreadnought, bring on the studio 😎 https://t.co/B1twfSorbC"
Fender,6/24/2018 22:00,"These 11 tools will help you round out your rig in no time 

https://t.co/zOlOuVcbAS https://t.co/d0wv8urTg7"
Fender,6/24/2018 21:00,RT @muerdekeroyo: #guitar @Fender 2016 Magnificent Seven Limited Edition American Special Jazzmaster  Ocean Turquoise with @Bigsby https://…
Fender,6/24/2018 19:00,Who is your favorite travel buddy? #ParamountTravel https://t.co/KOXJGVm4uP
Fender,6/24/2018 15:00,Some incredible artists are already rocking our new Fender Player Series guitars and basses on the road!… https://t.co/6SfKHJhBE8
Fender,6/23/2018 21:41,RT @guitarradioshow: Feel the love. #strat #Fender @Fender https://t.co/pCfksSn5eh
Fender,6/23/2018 21:00,Learn more about @EJUpClose's pursuit of fresh tonal possibilities on his new signature Stratocaster Thinline.… https://t.co/Tbd3NSqYcQ
Fender,6/23/2018 19:00,"Take your #ParamountTravel anywhere. 

Learn more here: https://t.co/S9iSk7NOnn https://t.co/fdxYCnkZHu"
Fender,6/23/2018 17:26,RT @guitarhunter17: @musiciansfriend Enjoying my new Fender American Professional Stratocaster.@Fender really hit a home run with this one!…
Fender,6/23/2018 15:00,Happy #Straturday! Did you know this Player Series Stratocaster is loaded with upgraded Alnico pickups? Learn more… https://t.co/B0gJmoxgfo
Fender,6/23/2018 1:00,RT @guitarradioshow: @Fender #Friday #stratlove https://t.co/PnCgh5dhSx
Fender,6/22/2018 23:00,"RT @EricFortaleza: Another beauty from the Australian @FenderCustom Shop Showcase!

Great to see the Custom Shop featuring some 70’s style…"
Fender,6/22/2018 21:33,@joshuax0 We're stoked too! 🤘
Fender,6/22/2018 21:00,"RT @IamTomWalker: Right then guys, who wants to win a brand new guitar from @Fender? I'll be playing this bad boy all summer, if you're com…"
Fender,6/22/2018 21:00,"Ever wondered about the difference between active and passive pickups? Here's your answer! 

https://t.co/jKMgOJC1OE https://t.co/DWie5oiUJJ"
Fender,6/22/2018 19:00,"I'll stop playing black guitars when they make a darker color. cc: @falloutboy 

#PlaySomethingDifferent

Learn mor… https://t.co/D766xFB1pP"
Fender,6/22/2018 18:12,@fen_doll Glad to have you in the Fender family! 🎸
Fender,6/22/2018 18:08,RT @muerdekeroyo: #guitar @Fender 1960  Original Guitar Frank Zappa Mod. Stratocaster -Fullerton-USA- TEMPORARY EXHIBITIONS OF THE MUSEUM O…
Fender,6/22/2018 18:07,@coxygraham Excited for you! 🎸
Fender,6/22/2018 18:04,@AaranHouse There is a Buttercream color option in the Player Series! Check out https://t.co/2G2CIYs6dC for more info 🤘
