handle,time,tweet
gibsonguitar,4/2/2015 21:47,1 million Twitter followers! We LOVE you!! Thank you!! #GibsonNation
gibsonguitar,4/2/2015 21:43,MT @ThinkUpAnger: Thanks to @KRKSYS and @gibsonguitar for making our studio walls shake! #thinkupanger http://t.co/NstGrF4WEH #GibsonFamily
gibsonguitar,4/2/2015 19:52,Beautiful SJ-200 12-String! RT @SabrinaLentini: 🎶 @gibsonguitar http://t.co/xhngDrNexL
gibsonguitar,4/2/2015 19:49,RT @GuitarWorld: Family Treasure: Meet “Mother” Maybelle Carter’s 1928 @gibsonguitar L-5 - http://t.co/Twvh0lr4e9 http://t.co/F8LUCUfJ42
gibsonguitar,4/2/2015 19:33,LIVE on #Periscope: Ask your guitar questions!!! https://t.co/8LQspv4IJj
gibsonguitar,4/2/2015 18:42,"RT @AnneErickson: .@FooFighters, @JudasPriest, @ACDC and more will be rocking @GibsonGuitar on tour this summer: http://t.co/2uWUAmPIGE"
gibsonguitar,4/2/2015 18:42,RT @ofVerona: Playing around @Gibson90210 @gibsonguitar http://t.co/5nteRH7Gms
gibsonguitar,4/2/2015 18:29,This one-off @ChrisKyleFrog Commemorative #LesPaul to be auctioned for charity http://t.co/5mn3NNrwNz #AmericanSniper http://t.co/CunI3NV9gb
gibsonguitar,4/2/2015 17:32,Wow! Love it! Congrats! RT @maasje70: I'm the new proud owner of this 1954 Gibson 'teaburst' ES-5! It's a beauty! http://t.co/0pGAXjm0Gz
gibsonguitar,4/2/2015 17:05,#LesPaul Studio 2015 (in Manhattan Midnight)...check out all 3 finishes: http://t.co/Dj8sIXGMCj http://t.co/quDZBihMSo
gibsonguitar,4/2/2015 16:58,"RT @Epiphone: Win a new Epiphone AJ-45 Masterbilt!
http://t.co/RiZe8Af0LN http://t.co/QH1xtQyGKb"
gibsonguitar,4/2/2015 16:12,"Remembering the great #MarvinGaye on his birthday today (April 2, 1939 – April 1, 1984) #RIP"
gibsonguitar,4/2/2015 15:11,Hummingbird Quilt from @GibsonAcoustic Details/pics: http://t.co/Nkr7GESaHR #prettybird http://t.co/ooEI2WgVIG
gibsonguitar,4/2/2015 15:01,RT @TheBreakdowns: @thebreakdowns #live #punk #rock @RumBarRecords @gibsonguitar @TheSquareHarlow http://t.co/an3EBDoDzo
gibsonguitar,4/2/2015 14:58,"RT @Spudgun20: Nice morning with my Classic @gibsonguitar ES135, @Nespresso Lungo and songbook. Great combo. #GoodTimes http://t.co/nd9tCR4…"
gibsonguitar,4/2/2015 14:54,These Gibson models scored big on the 25 “Best Mid-Priced Electric Guitar” list from @MusicRadar &amp; @TotalGuitar http://t.co/BlPdHD2in2
gibsonguitar,4/2/2015 14:52,"Steven Tyler's upcoming solo album will have a major ""Nashville"" sound to it...details: http://t.co/XkNF7V9THp @IAmStevenT @Aerosmith"
gibsonguitar,4/1/2015 22:21,Administrative Assistant - Part Time job at Gibson Guitar - Redwood City http://t.co/UlAcni5WKr #Indeed #jobs
gibsonguitar,4/1/2015 20:52,"Gibson gear, babies! Check out all of these goodies: http://t.co/M0dg9BbJ1G #GibsonMusicLifestyle http://t.co/KbHvoMIYeA"
gibsonguitar,4/1/2015 19:36,Johnny A. Model Quilt (in Trans Black) @CustomGibson #OneOff @JohnnyAOfficial http://t.co/pwcpm4A5Ru
gibsonguitar,4/1/2015 19:34,RT @fnANDY: @CakewalkInc SONAR is my new DAW of choice! Only had it for a few days and can already tell it will suit me much better then Pr…
gibsonguitar,4/1/2015 16:02,Les Paul Standard 2015 (Wine Red Candy)...our most versatile Standard yet! See all 5 finishes: http://t.co/F0T7yw6smR http://t.co/arEYZeJNwh
gibsonguitar,4/1/2015 15:49,RT @CTDags23: @ZZTop @BillyFGibbons @gibsonguitar http://t.co/NSg3TiypRj
gibsonguitar,4/1/2015 15:48,Wow! #LuckyMan RT @kate_tgi831: Look at this sexxy guitar my hubby got this weekend #SGStandard http://t.co/uLPUAyj970
gibsonguitar,4/1/2015 15:47,Pretty RD Artist guitar! MT @sanjoygt: Had a nice recording w Pritesh Mehta for #Bollywood #film Tanu Weds Manu Part2 http://t.co/Zbvqxh20on
gibsonguitar,4/1/2015 15:41,Comparing the 2014 &amp; 2015 SG Standard Bass http://t.co/OJLGa1zcXw http://t.co/yQw1OUZuwV
gibsonguitar,4/1/2015 15:38,.@RollingStones are touring North America in 2015! Here are the dates and cities: http://t.co/p3hYw15K9Q Thx @AnneErickson
gibsonguitar,3/31/2015 21:50,Senior Software Engineer job at Gibson Guitar - Boston http://t.co/HzKpsuSB6D #Indeed #jobs
gibsonguitar,3/31/2015 21:50,Woo-hoo! RT @ClareFMoran: Finally got this babe delivered today! So happy! 😜😊  #gibsonsg #BabysFirstGibson http://t.co/ZeOTJx1Kmg
gibsonguitar,3/31/2015 21:01,ES-Les Paul VOS 2015 (Gold Top)...MHS humbuckers...historic details http://t.co/u6O7dIliAG #GibsonMemphis http://t.co/djM6qlCYCp
gibsonguitar,3/31/2015 20:55,RT @ericchurch: The lineup has been announced for this year's @CountryMusic Festival and Eric will be playing at LP Field! http://t.co/iMQI…
gibsonguitar,3/31/2015 20:50,Is your #1 go-to guitar at home electric or acoustic?
gibsonguitar,3/31/2015 20:42,'59 #LesPaul Reissue VOS (in Mojave Fade with insert knobs) @GibsonCustom #OneOff http://t.co/7rHis4uVVS
gibsonguitar,3/31/2015 17:29,"J-29 Rosewood...power, warmth, presence, and stage-ready with an LR Baggs Element pickup @GibsonAcoustic http://t.co/OQRKCNx9ht"
gibsonguitar,3/31/2015 17:06,A day in the life of @RivalSons (@RockAmRing edition) http://t.co/4hmSnotWb2 @GibsonGermany
gibsonguitar,3/31/2015 15:43,"Happy 60th Birthday, Angus Young! @ACDC http://t.co/NlMflSdhRl"
gibsonguitar,3/31/2015 15:31,1959 #LesPaul Standard Reissue (Lemon Burst VOS). Check out all of the '59s from @CustomGibson http://t.co/NwxbYweewr http://t.co/wazEzVfV8r
gibsonguitar,3/31/2015 15:27,"Lesson time! Here are some ""classic blues intros"" you need to learn http://t.co/7yt5xSMJKv #GibsonSkillsHouse"
gibsonguitar,3/31/2015 15:21,Stellar review from @CNET for @Onkyo_USA's CP-1050 direct drive turntable! Details: http://t.co/NgzWUuN0w4 #GibsonFamily #PlayRecordListen
gibsonguitar,3/30/2015 22:51,"J-45 Standard (Vintage Sunburst)...here's why they call it ""The Workhorse"": http://t.co/aRXxuZxb66 @GibsonAcoustic http://t.co/h2h6l8qLMd"
gibsonguitar,3/30/2015 22:47,RT @CakewalkInc: Tighten up multi-track #VOCALS with VocalSync. Learn more: http://t.co/eLINgwHzkz http://t.co/ENvSauSkWi
gibsonguitar,3/30/2015 20:34,#LesPaul Standard Figured VOS (in Natural) from @CustomGibson #OneOff http://t.co/nH0gwhRBgW
gibsonguitar,3/30/2015 19:48,Firebird V 2015...you need to test-drive this baby! Such sweet Mini-Humbucker tones! http://t.co/fLVDCrETXS http://t.co/GTCFoEuZIR
gibsonguitar,3/30/2015 19:19,Les Paul 6 Reference Monitors represent an amazing new level of performance in studio monitors http://t.co/uVSTc5Zuud http://t.co/aYzFPlvaWi
gibsonguitar,3/30/2015 17:19,"Happy Birthday, Eric Clapton! #SlowHand"
gibsonguitar,3/30/2015 17:17,10 things you might not know about #GibsonProAudio http://t.co/kh91UtNRHG #GibsonMusicLifestyle #PlayRecordListen
gibsonguitar,3/30/2015 15:43,ES-Les Paul Cobra Burst 2015 http://t.co/uzA2SMvrGK #BestOfBothWorlds #GibsonMemphis http://t.co/SE6S1MB4mM
gibsonguitar,3/30/2015 15:41,Yes. Yes you are. MT @LauraNicolaeff_: Am I in heaven? #magnifique #Gibson #LesPaul #wall #paris @starsmusicparis http://t.co/LyIP44T73f
gibsonguitar,3/30/2015 15:18,.@JudasPriest's @RichieFaulkner talks about 'Redeemer of Souls' &amp; why he’s such a fan of Gibson http://t.co/D9ixM8XOJV Thx @AnneErickson
gibsonguitar,3/30/2015 15:17,Beautiful SG Standard 2015! Congrats! RT @RFNRocky: Thanks for the new SG!!! ” http://t.co/GQHTYN4RG3
gibsonguitar,3/27/2015 22:20,Manager of Talent Acquisition job at Gibson Guitar - Nashville http://t.co/ThuFtuT9ZU #Indeed #jobs
gibsonguitar,3/27/2015 21:49,Retail Store Manager job at Gibson Guitar - Memphis http://t.co/IfrQGKaVwP #Indeed #jobs
gibsonguitar,3/27/2015 20:23,5 tips for buying a pro DJ turntable http://t.co/3yVosdRTUi @StantonDJ4LF #GibsonMusicLifestyle http://t.co/LOJjECcZoi
gibsonguitar,3/27/2015 19:50,'59 #LesPaul Reissue VOS (in Rojo Fade) #OneOff from @CustomGibson http://t.co/mixPm4qqSv
gibsonguitar,3/27/2015 17:40,A few cold-hard truths you need to know about studio monitors... http://t.co/UvCtASABZh @KRKSYS @Craig_Anderton #GibsonMusicLifestyle
gibsonguitar,3/27/2015 17:35,RT @LeftyFretz: Crazy 'Florida Sunrise Burst' on this hand-picked @gibsonguitar R9 that arrived at work today!! http://t.co/fFILREHELd
gibsonguitar,3/27/2015 17:34,"MT: @CakewalkInc Onscreen MIDI Keyboard now free for all #SONAR Members in the ""Cambridge"" release: http://t.co/STvIk00t17 … #GibsonFamily"
gibsonguitar,3/27/2015 17:14,RT @MattManzella: @gibsonguitar My SG standard in bullion gold! http://t.co/EzeMDAmWVY
gibsonguitar,3/27/2015 17:02,RT @franks105: @gibsonguitar  since '07 😍😍😍 http://t.co/ptXnYEMKKc
gibsonguitar,3/27/2015 16:59,"What year is this model, Tom? Beautiful! RT @TomKeiferMusic: @gibsonguitar http://t.co/a4x5RQCoRI"
gibsonguitar,3/27/2015 16:58,RT @charlieboo9: @gibsonguitar @EMG_PICKUPS Thunderhorse w/ EMG Metalworks http://t.co/c5VmKtpT1e
gibsonguitar,3/27/2015 16:57,Of course! RT @vegraptor: Some @Epiphone love too? My EB-0! http://t.co/jbHQsFxV77
gibsonguitar,3/27/2015 16:56,RT @levi8696: @gibsonguitar my baby http://t.co/IkIUq49AnC
gibsonguitar,3/27/2015 16:56,RT @seanp33: @gibsonguitar my 2012 hummingbird true vintage :) http://t.co/DYaqaTXqJY
gibsonguitar,3/27/2015 16:55,"RT @Tom_Linker1: @gibsonguitar Billie Joe Les Paul Junior. Quite a guitar to say the least, http://t.co/PXhtPFgNrT"
gibsonguitar,3/27/2015 16:55,"RT @drg1995: @gibsonguitar My Les Paul Studio ""Scarlet""! http://t.co/yJJpbyAEsy"
gibsonguitar,3/27/2015 16:37,Let's see those Gibsons!
gibsonguitar,3/27/2015 15:44,Meet the @JBonamassa “Skinnerburst” 1959 #LesPaul (Dirty Lemon VOS) http://t.co/FidLCHxDu1 @CustomGibson http://t.co/SpSjWtvnzV
gibsonguitar,3/27/2015 15:37,The guitar that made Blues history...1928 L-1 Blues Tribute http://t.co/aCXA6qte3K @GibsonAcoustic http://t.co/DmhpxzMZcz
gibsonguitar,3/27/2015 15:33,Great piece asking the question: Does modern metal match the '70s classic era of metal? http://t.co/0a5KEDI4qw Thx @AnneErickson
gibsonguitar,3/27/2015 13:41,A beauty! RT @RohitoCalimero: just bought the sweetest lp custom I've ever seen. handpicked 58 vos. tears of joy. http://t.co/xNGDs7fc5k
gibsonguitar,3/26/2015 22:15,#gibsonbus. http://t.co/qANA38QYwc
gibsonguitar,3/26/2015 22:00,#HeavenOnEarth by @GibsonAcoustic http://t.co/DAdUUXylMs
gibsonguitar,3/26/2015 21:58,RT @StantonDJ4LF: We couldn't be happier at WMC 2015! @juniorsanchez &amp; @arthurhbaker talking Vinyl - Mixing it UP! #StantonDJWMC http://t.c…
gibsonguitar,3/26/2015 21:50,Retail Store Manager job at Gibson Guitar - Memphis http://t.co/bfw6FwGzMC #Indeed #jobs
gibsonguitar,3/26/2015 21:34,"RT @gibsonespanol: #FotosGibson #AmigosGibson
gran foto de @Tommy_Torres 
@gibsonguitar http://t.co/fCSdWGjMEh"
gibsonguitar,3/26/2015 20:54,And the greatest 3-piece band of all time is...
gibsonguitar,3/26/2015 20:51,SG Standard 2015 (in Heritage Cherry) http://t.co/7VchUlsSWl http://t.co/FGnfvP7a44
gibsonguitar,3/26/2015 20:32,The awesome @arminvanbuuren at our Miami showroom! @Armada @PhilipsSound @StantonDJ4LF #WMC15 #GibsonMusicLifestyle http://t.co/YtS8HzOYse
gibsonguitar,3/26/2015 19:57,ES-355 Bigsby VOS 2015...top o' the line ES with super-juicy '57 Classic tone! http://t.co/X6DStQ7aX9 #GibsonMemphis http://t.co/g9MHPEIXyO
gibsonguitar,3/26/2015 19:03,"Gibson bus at the Juno Awards Hamilton,ON http://t.co/B9OJDhEUvR"
gibsonguitar,3/26/2015 18:23,Gibson bus arriving at the First Nations arena -Neil Diamond concert http://t.co/iXEwcRiScP
gibsonguitar,3/26/2015 17:25,"Happy Birthday, Steven Tyler! @Aerosmith @IamStevenT"
gibsonguitar,3/26/2015 16:57,.@BobDylan SJ-200 Player's Edition http://t.co/OA8o81A6r7 @GibsonAcoustic http://t.co/iOKQTg2XEM
gibsonguitar,3/26/2015 16:53,.@PaulMcCartney &amp; @Metallica to headline @Lollapalooza 2015...details: http://t.co/v1xaPLoGAE
gibsonguitar,3/26/2015 16:05,"Lesson time! Learn ""Eric Johnson Triads"" http://t.co/EaBoXpMxj3 #GibsonSkillsHouse"
gibsonguitar,3/26/2015 15:35,"RT @PearlJam: ""I think we went into it with the idea that we wanted to be brothers in a band."" - @SGossard #PearlJam #StoneGossard http://t…"
gibsonguitar,3/26/2015 15:23,RT @themusiczoo: Read this informative article from @gibsonguitar on getting good tone at home and at the gig! http://t.co/Bgl3YL4nEy http:…
gibsonguitar,3/26/2015 15:14,Another stunning one-off from the @CustomGibson Shop...Class 5 Quilt (in Cranberry) #LesPaul http://t.co/7ycZAYCf0a
gibsonguitar,3/26/2015 15:12,Did you know Gibson Brands is now one of the very top suppliers of headphones on the planet? #true #PlayRecordListen #GibsonMusicLifestyle
gibsonguitar,3/26/2015 15:05,"Several @Epiphone models made @TotalGuitar's Top 25 list of “best budget electric guitars in the world"" http://t.co/Qwxytt9JQw #GibsonFamily"
gibsonguitar,3/25/2015 22:11,.@JasonHook_5fdp M-4 Sherman Explorer...details: http://t.co/Dv7LHBd4G0 @FFDP Photos: @CTDags23 http://t.co/6llej14OuP
gibsonguitar,3/25/2015 21:39,RT @CakewalkInc: New in Music Creator 7: Onscreen MIDI Keyboard Controller - Watch the video https://t.co/qSJjORTqwe
gibsonguitar,3/25/2015 21:28,Watch the cast of @Nashville_ABC perform at the Grand Ole @Opry tonight at 10|9c on ABC! http://t.co/3Yvr0RQPgk
gibsonguitar,3/25/2015 20:39,'57 #LesPaul Reissue (in all Pelham Blue) from @CustomGibson http://t.co/FXdAUKjrty
gibsonguitar,3/25/2015 19:56,RT @AcousticGuitar_: The talented @hollymiranda and her @gibsonguitar stopped by for an AG Session and we can't wait to share it with you! …
gibsonguitar,3/25/2015 19:53,So glad Vivian Campbell is on the mend as @DefLeppard readies a massive world tour &amp; new album! Photo: @CTDags23 http://t.co/MMVIt1K30P
gibsonguitar,3/25/2015 19:41,RT @KipMooreMusic: Diggin the guitar @gibsonguitar https://t.co/ffMjCult16
gibsonguitar,3/25/2015 18:30,Phil Manzanera (Roxy Music) performs in our @GibsonGuitarUK showroom the launch of his new album ‘The Sound of Blue’ http://t.co/oCaWzY7Z8W
gibsonguitar,3/25/2015 18:18,B.B. King Lucille 2015...adapted from the ES-355 to B.B. King's own specs http://t.co/MmvfdMIHjG #BBKing #Lucille http://t.co/Tec92n2hLP
gibsonguitar,3/25/2015 17:57,"With @KRKSYS speakers in so many studios, here are 5 common questions asked about KRK's monitors http://t.co/ht4FBTNi6F #GibsonFamily"
gibsonguitar,3/25/2015 17:54,.@Johnny_Marr is writing a book 'Smiths fans have been waiting for'...details: http://t.co/9XHsDcEcwL Thx @AnneErickson
gibsonguitar,3/25/2015 16:40,"#LesPaul Classic 2015 (Vintage Sunburst)...coil-splitting, '57 pickups, turbo boost http://t.co/UBsX0RtGuf #beast http://t.co/54SBNePk8D"
gibsonguitar,3/25/2015 16:27,"Awesome! #GibsonFamily MT @CNET: @Onkyo_USA's new CP-1050 turntable is a stunner, writes @AudiophiliacMan http://t.co/gyUoT9J4Kn"
gibsonguitar,3/25/2015 2:16,"Gibson Signature artist, Lee Roy Parnell, guns a'blazing tonight for our @CEA friends! @LRPOfficial @CustomGibson http://t.co/X5TbVqieeF"
gibsonguitar,3/24/2015 22:10,Getting ready to party with our friends from @CEA at the @CustomGibson Shop! http://t.co/YwtnGGbUW7
gibsonguitar,3/24/2015 20:56,"#LesPaul Traditional 2015 (Honeyburst): hand-wired, thick neck, no weight-relief http://t.co/DFEPtQHJf6 #Sustain4Days http://t.co/2BdEyhM42N"
gibsonguitar,3/24/2015 20:39,RT @GreenDay: Billie Joe and @joanjett tonight at rehearsal for @littlekidsrock ! http://t.co/u3Gn0WKcMC
gibsonguitar,3/24/2015 20:37,"RT @joanjett: ""I think it's incredible, I'm very proud to be with all these great musicians."" - #JoanJett #RockHall2015 http://t.co/GKGdwxi…"
gibsonguitar,3/24/2015 20:09,Cool video of the launch of our #GibsonMemphis 2015 line at our London Showroom https://t.co/03AYpOnnpw @GibsonGuitarUK #SemiHollowLove
gibsonguitar,3/24/2015 19:51,"RT @GuitarMagazine: In this feature we explore the history of the  @gibsonguitar ES-335 

http://t.co/GarpJJXgaI http://t.co/W9aerqjgcm"
gibsonguitar,3/24/2015 19:06,"Congrats Gibson Signature artist, @LZZYHALE &amp; @Halestorm! 1st female-fronted band with #1 hits on Active Rock radio on 2 consecutive albums!"
gibsonguitar,3/24/2015 18:58,A clean guitar is a happy guitar! Our Guitar Care Kit is perfect for any player. Learn more: http://t.co/JIGMykyaOB http://t.co/6QTRy9UJSg
gibsonguitar,3/24/2015 18:53,RT @AnneErickson: Pro Audio Buzz! @DreamTheaternet's Jordan Rudess and more rely on @GibsonGuitar KRK Systems: http://t.co/b91XxPsCid
gibsonguitar,3/24/2015 18:41,"Lesson time! ""Advanced Chord Substitutions"" http://t.co/uoGTFQagwU #GibsonSkillsHouse"
gibsonguitar,3/24/2015 18:38,RT @tommy_thayer: Rockin' it onstage at Tokyo Dome with Shiori &amp; Momoka from Momoiro Clover Z #momoclo. Thx @AlSoluri http://t.co/6sifOUqxMv
gibsonguitar,3/24/2015 18:34,Meet the 1941 SJ-100 - cousin of the iconic SJ-200 “King of the Flat-Tops” http://t.co/wnLepQI9gW @GibsonAcoustic http://t.co/69Sgi7vdLv
gibsonguitar,3/24/2015 18:19,"#LesPaul Studio 2015  - See all 3 finishes (Wine Red, Manhattan Midnight &amp; Desert Burst) http://t.co/Dj8sIXGMCj http://t.co/Ff4ya4qJg9"
gibsonguitar,3/24/2015 15:38,"Here's a real beauty for you...Collector's Choice™ #16 1959 #LesPaul ""Redeye"" http://t.co/zZcRZW6y4R @CustomGibson http://t.co/6GdpENXf8V"
gibsonguitar,3/24/2015 15:31,.@chriscornell has finished recording his 4th solo album...details: http://t.co/qQfA63zssS @SoundGarden
gibsonguitar,3/24/2015 15:29,DJs were seen rocking @StantonDJ4LF all over @SXSW http://t.co/evhpSrVNA7 #GibsonAtSXSW #GibsonFamily
gibsonguitar,3/23/2015 19:55,What would you name this beauty? http://t.co/2kuhMiApPP
gibsonguitar,3/23/2015 19:47,1964 ES-345TDC Figured VOS 2015 http://t.co/mIlYKz3JwS http://t.co/qwsCV5MnBN
gibsonguitar,3/23/2015 19:07,.@BlackSabbath to play farewell show in Japan...details: http://t.co/AIs4p9LYso #SayItAintSo
gibsonguitar,3/23/2015 18:46,"RT @gibsonespanol: #FotosGibson Carmen Boza
@holamellamoboza @GibsonSpain @gibsonguitar http://t.co/ob7qze4he4"
gibsonguitar,3/23/2015 18:44,.@CakewalkInc's SONAR Platinum Review: 4.5 / 5 Stars from @MusicRadar http://t.co/xAEgrnvJtF #GibsonFamily http://t.co/HmnbzVSX0c
gibsonguitar,3/23/2015 18:01,"Coming soon from @CustomGibson...Collector's Choice #34 ""Blackburst"" http://t.co/hMVXaCoUKG"
gibsonguitar,3/23/2015 16:33,"Congrats Roky Erickson, presented with an ES-335 signed by his long-time Texas bud Billy Gibbons. #GibsonAtSXSW @SXSW http://t.co/N0XNi74jcr"
gibsonguitar,3/23/2015 16:04,.@PlainWhiteTs killed it at the #Grammy Block Party in Austin! #GibsonAtSXSW @SXSW http://t.co/8cNRUFNObX
gibsonguitar,3/23/2015 15:44,RT @brittlestar: No Stairway To Heaven! w/@John_Frech / @gibsonguitar (ib: Wayne's World 🎸) https://t.co/JgJb4BTayX
gibsonguitar,3/23/2015 15:39,Les Paul Classic 2015 - avail in 4 finishes. Here's 2: Heritage Cherry Sunburst &amp; Fireburst http://t.co/UBsX0RtGuf http://t.co/K9SV8ocTox
gibsonguitar,3/23/2015 15:34,"Lesson time! ""Finger Flexibility Workout"" http://t.co/mPanjqniEv #PracticeMakesPerfect #GibsonSkillsHouse"
gibsonguitar,3/23/2015 15:32,Cool story on how the original @RealAliceCooper group reigned supreme with a dual-SG attack http://t.co/2bOsRjZz3o
gibsonguitar,3/22/2015 16:56,RT @dryan5962: @gibsonguitar by far my new favorite shirt http://t.co/snFsqHrdzf
gibsonguitar,3/22/2015 9:21,Consumer Marketing Manager job at Gibson Guitar - Atlanta http://t.co/XvFBvp1W0K #Indeed #jobs
gibsonguitar,3/21/2015 17:42,What is your favorite go-to song to play when you first try out a new guitar? http://t.co/qfLGBRqw9K
gibsonguitar,3/21/2015 4:31,RT @kristegoad: How cool is that? @gibsonguitar @cartervintageguitars http://t.co/JKw7soCayu
gibsonguitar,3/20/2015 22:13,@jasonhook_5fdp M-4 Sherman Explorer http://t.co/Dv7LHBd4G0 @FFDP http://t.co/ZcdI9ZK0zp
gibsonguitar,3/20/2015 22:06,One is never enough! @Epiphone @KramerGuitarsUS @GibsonAcoustic @CustomGibson @Gibson90210 #GibsonFamily http://t.co/l6eTcUOrqD
gibsonguitar,3/20/2015 22:00,RT @jonoBLITZ: Me doing what looks like a stand-up comedy routine but was actually meant to be an interview with @gibsonguitar http://t.co/…
gibsonguitar,3/20/2015 21:59,RT @TGRWorkshop: Possibly/definitely the coolest guitar in the shop. @gibsonguitar Memphis custom shop Rich Robinson. Just perfect. http://…
gibsonguitar,3/20/2015 21:58,RT @CoronetDiamonds: Coronet's Diamond Gibson Guitar sets Guinness World Record! @GibsonGuitar http://t.co/QNYkS6FxdP http://t.co/oL7Sfn2e0J
